x-axis,1,REF1
+914.09600E-06,-64.19597566E-03,-32.77931792E-03
+914.11200E-06,-64.19597566E-03,-74.01111750E-03
+914.12800E-06,-69.22110486E-03,-101.84257851E-03
+914.14400E-06,-139.57285565E-03,-60.61077892E-03
+914.16000E-06,-64.19597566E-03,-28.14073861E-03
+914.17600E-06,-64.19597566E-03,-28.14073861E-03
+914.19200E-06,-64.19597566E-03,-38.96408785E-03
+914.20800E-06,-64.19597566E-03,-80.19588744E-03
+914.22400E-06,-64.19597566E-03,-95.65780857E-03
+914.24000E-06,-64.19597566E-03,-54.42600898E-03
+914.25600E-06,-64.19597566E-03,-43.08726781E-03
+914.27200E-06,-64.19597566E-03,-84.31906740E-03
+914.28800E-06,-64.19597566E-03,-91.53462861E-03
+914.30400E-06,-64.19597566E-03,-50.30282902E-03
+914.32000E-06,-64.19597566E-03,-28.14073861E-03
+914.33600E-06,-64.19597566E-03,-28.14073861E-03
+914.35200E-06,-64.19597566E-03,-49.27203775E-03
+914.36800E-06,-64.19597566E-03,-90.50383734E-03
+914.38400E-06,-64.19597566E-03,-108.54274780E-03
+914.40000E-06,-64.19597566E-03,-108.54274780E-03
+914.41600E-06,-64.19597566E-03,-83.28826869E-03
+914.43200E-06,-64.19597566E-03,-42.05646911E-03
+914.44800E-06,-64.19597566E-03,-28.14073861E-03
+914.46400E-06,-69.22110486E-03,-28.14073861E-03
+914.48000E-06,-139.57285565E-03,-57.51839767E-03
+914.49600E-06,-69.22110486E-03,-98.75019725E-03
+914.51200E-06,-144.59798485E-03,-77.10349875E-03
+914.52800E-06,-144.59798485E-03,-35.87169917E-03
+914.54400E-06,-139.57285565E-03,-61.64157763E-03
+914.56000E-06,-64.19597566E-03,-102.87337721E-03
+914.57600E-06,-64.19597566E-03,-108.54274780E-03
+914.59200E-06,-69.22110486E-03,-108.54274780E-03
+914.60800E-06,-139.57285565E-03,-108.54274780E-03
+914.62400E-06,-69.22110486E-03,-108.54274780E-03
+914.64000E-06,-144.59798485E-03,-108.54274780E-03
+914.65600E-06,-139.57285565E-03,-108.54274780E-03
+914.67200E-06,-64.19597566E-03,-108.54274780E-03
+914.68800E-06,-64.19597566E-03,-105.96575846E-03
+914.70400E-06,-64.19597566E-03,-64.73395888E-03
+914.72000E-06,-64.19597566E-03,-32.77931792E-03
+914.73600E-06,-64.19597566E-03,-74.01111750E-03
+914.75200E-06,-64.19597566E-03,-108.54274780E-03
+914.76800E-06,-64.19597566E-03,-108.54274780E-03
+914.78400E-06,-64.19597566E-03,-108.54274780E-03
+914.80000E-06,-64.19597566E-03,-108.54274780E-03
+914.81600E-06,-64.19597566E-03,-108.54274780E-03
+914.83200E-06,-64.19597566E-03,-108.54274780E-03
+914.84800E-06,-69.22110486E-03,-108.54274780E-03
+914.86400E-06,-139.57285565E-03,-108.54274780E-03
+914.88000E-06,-64.19597566E-03,-108.54274780E-03
+914.89600E-06,-64.19597566E-03,-108.54274780E-03
+914.91200E-06,-64.19597566E-03,-91.53462861E-03
+914.92800E-06,-64.19597566E-03,-50.30282902E-03
+914.94400E-06,-64.19597566E-03,-28.14073861E-03
+914.96000E-06,-64.19597566E-03,-28.14073861E-03
+914.97600E-06,-69.22110487E-03,-49.27203776E-03
+914.99200E-06,-144.59798485E-03,-90.50383734E-03
+915.00800E-06,-139.57285564E-03,-108.54274780E-03
+915.02400E-06,-64.19597566E-03,-108.54274780E-03
+915.04000E-06,-64.19597566E-03,-108.54274780E-03
+915.05600E-06,-64.19597566E-03,-108.54274780E-03
+915.07200E-06,-64.19597566E-03,-108.54274780E-03
+915.08800E-06,-64.19597566E-03,-108.54274780E-03
+915.10400E-06,-64.19597566E-03,-108.54274780E-03
+915.12000E-06,-64.19597566E-03,-108.54274780E-03
+915.13600E-06,-69.22110487E-03,-108.54274780E-03
+915.15200E-06,-139.57285564E-03,-108.54274780E-03
+915.16800E-06,-69.22110487E-03,-108.54274780E-03
+915.18400E-06,-144.59798485E-03,-108.54274780E-03
+915.20000E-06,-139.57285564E-03,-72.98031879E-03
+915.21600E-06,-64.19597566E-03,-31.74851921E-03
+915.23200E-06,-64.19597566E-03,-65.76475759E-03
+915.24800E-06,-64.19597566E-03,-106.99655717E-03
+915.26400E-06,-69.22110487E-03,-68.85713883E-03
+915.28000E-06,-139.57285564E-03,-28.14073861E-03
+915.29600E-06,-64.19597566E-03,-28.14073861E-03
+915.31200E-06,-64.19597566E-03,-28.14073861E-03
+915.32800E-06,-64.19597566E-03,-28.14073861E-03
+915.34400E-06,-64.19597566E-03,-32.77931792E-03
+915.36000E-06,-64.19597566E-03,-74.01111751E-03
+915.37600E-06,-64.19597566E-03,-108.54274780E-03
+915.39200E-06,-64.19597566E-03,-108.54274780E-03
+915.40800E-06,-64.19597566E-03,-108.54274780E-03
+915.42400E-06,-64.19597566E-03,-108.54274780E-03
+915.44000E-06,-64.19597566E-03,-108.54274780E-03
+915.45600E-06,-64.19597566E-03,-108.54274780E-03
+915.47200E-06,-64.19597566E-03,-108.54274780E-03
+915.48800E-06,-69.22110487E-03,-108.54274780E-03
+915.50400E-06,-139.57285564E-03,-108.54274780E-03
+915.52000E-06,-64.19597566E-03,-108.54274780E-03
+915.53600E-06,-64.19597566E-03,-108.54274780E-03
+915.55200E-06,-69.22110487E-03,-108.54274780E-03
+915.56800E-06,-144.59798485E-03,-108.54274780E-03
+915.58400E-06,-139.57285564E-03,-108.54274780E-03
+915.60000E-06,-64.19597566E-03,-108.54274780E-03
+915.61600E-06,-64.19597566E-03,-108.54274780E-03
+915.63200E-06,-64.19597566E-03,-85.34985866E-03
+915.64800E-06,-64.19597566E-03,-44.11805908E-03
+915.66400E-06,-64.19597566E-03,-53.39521772E-03
+915.68000E-06,-69.22110487E-03,-94.62701730E-03
+915.69600E-06,-144.59798485E-03,-108.54274780E-03
+915.71200E-06,-139.57285564E-03,-108.54274780E-03
+915.72800E-06,-64.19597566E-03,-108.54274780E-03
+915.74400E-06,-64.19597566E-03,-108.54274780E-03
+915.76000E-06,-64.19597566E-03,-108.54274780E-03
+915.77600E-06,-64.19597566E-03,-108.54274780E-03
+915.79200E-06,-64.19597566E-03,-108.54274780E-03
+915.80800E-06,-64.19597566E-03,-108.54274780E-03
+915.82400E-06,-64.19597566E-03,-108.54274780E-03
+915.84000E-06,-69.22110488E-03,-108.54274780E-03
+915.85600E-06,-139.57285564E-03,-70.91872881E-03
+915.87200E-06,-64.19597566E-03,-29.68692922E-03
+915.88800E-06,-64.19597566E-03,-28.14073861E-03
+915.90400E-06,-69.22110488E-03,-28.14073861E-03
+915.92000E-06,-139.57285564E-03,-28.14073861E-03
+915.93600E-06,-64.19597566E-03,-28.14073861E-03
+915.95200E-06,-64.19597566E-03,-28.14073861E-03
+915.96800E-06,-64.19597566E-03,-32.77931793E-03
+915.98400E-06,-69.22110488E-03,-74.01111751E-03
+916.00000E-06,-139.57285563E-03,-108.54274780E-03
+916.01600E-06,-64.19597566E-03,-108.54274780E-03
+916.03200E-06,-69.22110488E-03,-108.54274780E-03
+916.04800E-06,-139.57285563E-03,-108.54274780E-03
+916.06400E-06,-64.19597566E-03,-108.54274780E-03
+916.08000E-06,-64.19597566E-03,-108.54274780E-03
+916.09600E-06,-64.19597566E-03,-108.54274780E-03
+916.11200E-06,-64.19597566E-03,-108.54274780E-03
+916.12800E-06,-64.19597566E-03,-93.59621858E-03
+916.14400E-06,-69.22110488E-03,-52.36441899E-03
+916.16000E-06,-139.57285563E-03,-45.14885780E-03
+916.17600E-06,-64.19597566E-03,-86.38065739E-03
+916.19200E-06,-69.22110488E-03,-89.47303862E-03
+916.20800E-06,-139.57285563E-03,-48.24123903E-03
+916.22400E-06,-69.22110488E-03,-49.27203776E-03
+916.24000E-06,-139.57285563E-03,-90.50383735E-03
+916.25600E-06,-64.19597566E-03,-108.54274780E-03
+916.27200E-06,-64.19597566E-03,-108.54274780E-03
+916.28800E-06,-69.22110488E-03,-83.28826868E-03
+916.30400E-06,-139.57285563E-03,-42.05646910E-03
+916.32000E-06,-69.22110488E-03,-55.45680770E-03
+916.33600E-06,-144.59798485E-03,-96.68860728E-03
+916.35200E-06,-144.59798485E-03,-79.16508872E-03
+916.36800E-06,-139.57285563E-03,-37.93328914E-03
+916.38400E-06,-64.19597566E-03,-59.57998766E-03
+916.40000E-06,-64.19597566E-03,-100.81178724E-03
+916.41600E-06,-69.22110488E-03,-108.54274780E-03
+916.43200E-06,-144.59798485E-03,-108.54274780E-03
+916.44800E-06,-139.57285563E-03,-108.54274780E-03
+916.46400E-06,-64.19597566E-03,-108.54274780E-03
+916.48000E-06,-64.19597566E-03,-108.54274780E-03
+916.49600E-06,-64.19597566E-03,-108.54274780E-03
+916.51200E-06,-64.19597566E-03,-108.54274780E-03
+916.52800E-06,-69.22110488E-03,-108.54274780E-03
+916.54400E-06,-144.59798485E-03,-108.54274780E-03
+916.56000E-06,-139.57285563E-03,-108.54274780E-03
+916.57600E-06,-64.19597566E-03,-108.54274780E-03
+916.59200E-06,-64.19597566E-03,-108.54274780E-03
+916.60800E-06,-64.19597566E-03,-108.54274780E-03
+916.62400E-06,-64.19597566E-03,-108.54274780E-03
+916.64000E-06,-64.19597566E-03,-108.54274780E-03
+916.65600E-06,-69.22110488E-03,-99.78098851E-03
+916.67200E-06,-144.59798485E-03,-58.54918893E-03
+916.68800E-06,-139.57285563E-03,-28.14073861E-03
+916.70400E-06,-69.22110489E-03,-28.14073861E-03
+916.72000E-06,-139.57285563E-03,-41.02567785E-03
+916.73600E-06,-64.19597566E-03,-82.25747743E-03
+916.75200E-06,-64.19597566E-03,-108.54274780E-03
+916.76800E-06,-64.19597566E-03,-108.54274780E-03
+916.78400E-06,-64.19597566E-03,-108.54274780E-03
+916.80000E-06,-64.19597566E-03,-108.54274780E-03
+916.81600E-06,-64.19597566E-03,-108.54274780E-03
+916.83200E-06,-64.19597566E-03,-108.54274780E-03
+916.84800E-06,-64.19597566E-03,-108.54274780E-03
+916.86400E-06,-64.19597566E-03,-108.54274780E-03
+916.88000E-06,-69.22110489E-03,-108.54274780E-03
+916.89600E-06,-139.57285562E-03,-108.54274780E-03
+916.91200E-06,-64.19597566E-03,-108.54274780E-03
+916.92800E-06,-64.19597566E-03,-108.54274780E-03
+916.94400E-06,-64.19597566E-03,-108.54274780E-03
+916.96000E-06,-64.19597566E-03,-108.54274780E-03
+916.97600E-06,-64.19597566E-03,-108.54274780E-03
+916.99200E-06,-64.19597566E-03,-108.54274780E-03
+917.00800E-06,-69.22110489E-03,-77.10349874E-03
+917.02400E-06,-139.57285562E-03,-35.87169915E-03
+917.04000E-06,-69.22110489E-03,-61.64157764E-03
+917.05600E-06,-139.57285562E-03,-102.87337723E-03
+917.07200E-06,-64.19597566E-03,-108.54274780E-03
+917.08800E-06,-69.22110489E-03,-108.54274780E-03
+917.10400E-06,-139.57285562E-03,-108.54274780E-03
+917.12000E-06,-64.19597566E-03,-108.54274780E-03
+917.13600E-06,-64.19597566E-03,-108.54274780E-03
+917.15200E-06,-69.22110489E-03,-108.54274780E-03
+917.16800E-06,-139.57285562E-03,-108.54274780E-03
+917.18400E-06,-64.19597566E-03,-108.54274780E-03
+917.20000E-06,-69.22110489E-03,-108.54274780E-03
+917.21600E-06,-139.57285562E-03,-108.54274780E-03
+917.23200E-06,-64.19597566E-03,-108.54274780E-03
+917.24800E-06,-64.19597566E-03,-101.84257849E-03
+917.26400E-06,-69.22110489E-03,-60.61077890E-03
+917.28000E-06,-144.59798485E-03,-36.90249789E-03
+917.29600E-06,-139.57285562E-03,-78.13429748E-03
+917.31200E-06,-64.19597566E-03,-108.54274780E-03
+917.32800E-06,-64.19597566E-03,-108.54274780E-03
+917.34400E-06,-64.19597566E-03,-108.54274780E-03
+917.36000E-06,-64.19597566E-03,-108.54274780E-03
+917.37600E-06,-64.19597566E-03,-108.54274780E-03
+917.39200E-06,-64.19597566E-03,-108.54274780E-03
+917.40800E-06,-69.22110489E-03,-108.54274780E-03
+917.42400E-06,-144.59798485E-03,-108.54274780E-03
+917.44000E-06,-139.57285562E-03,-108.54274780E-03
+917.45600E-06,-64.19597566E-03,-108.54274780E-03
+917.47200E-06,-69.22110489E-03,-108.54274780E-03
+917.48800E-06,-139.57285562E-03,-108.54274780E-03
+917.50400E-06,-64.19597566E-03,-108.54274780E-03
+917.52000E-06,-64.19597566E-03,-108.54274780E-03
+917.53600E-06,-69.22110489E-03,-108.54274780E-03
+917.55200E-06,-139.57285562E-03,-108.54274780E-03
+917.56800E-06,-64.19597566E-03,-108.54274780E-03
+917.58400E-06,-64.19597566E-03,-108.54274780E-03
+917.60000E-06,-64.19597566E-03,-108.54274780E-03
+917.61600E-06,-64.19597566E-03,-108.54274780E-03
+917.63200E-06,-64.19597566E-03,-77.10349874E-03
+917.64800E-06,-64.19597566E-03,-35.87169915E-03
+917.66400E-06,-64.19597566E-03,-61.64157765E-03
+917.68000E-06,-64.19597566E-03,-102.87337723E-03
+917.69600E-06,-64.19597566E-03,-108.54274780E-03
+917.71200E-06,-69.22110490E-03,-108.54274780E-03
+917.72800E-06,-144.59798485E-03,-70.91872880E-03
+917.74400E-06,-144.59798485E-03,-29.68692921E-03
+917.76000E-06,-144.59798485E-03,-28.14073861E-03
+917.77600E-06,-139.57285561E-03,-28.65613798E-03
+917.79200E-06,-64.19597566E-03,-69.88793756E-03
+917.80800E-06,-64.19597566E-03,-108.54274780E-03
+917.82400E-06,-64.19597566E-03,-108.54274780E-03
+917.84000E-06,-69.22110490E-03,-103.90416846E-03
+917.85600E-06,-139.57285561E-03,-62.67236888E-03
+917.87200E-06,-64.19597566E-03,-34.84090792E-03
+917.88800E-06,-64.19597566E-03,-76.07270750E-03
+917.90400E-06,-64.19597566E-03,-108.54274780E-03
+917.92000E-06,-64.19597566E-03,-108.54274780E-03
+917.93600E-06,-69.22110490E-03,-108.54274780E-03
+917.95200E-06,-144.59798485E-03,-108.54274780E-03
+917.96800E-06,-144.59798485E-03,-108.54274780E-03
+917.98400E-06,-139.57285561E-03,-108.54274780E-03
+918.00000E-06,-69.22110490E-03,-93.59621857E-03
+918.01600E-06,-144.59798485E-03,-52.36441898E-03
+918.03200E-06,-139.57285561E-03,-45.14885781E-03
+918.04800E-06,-64.19597566E-03,-86.38065740E-03
+918.06400E-06,-69.22110490E-03,-89.47303861E-03
+918.08000E-06,-139.57285561E-03,-48.24123902E-03
+918.09600E-06,-69.22110490E-03,-49.27203777E-03
+918.11200E-06,-139.57285561E-03,-90.50383736E-03
+918.12800E-06,-64.19597566E-03,-108.54274780E-03
+918.14400E-06,-69.22110490E-03,-108.54274780E-03
+918.16000E-06,-139.57285561E-03,-108.54274780E-03
+918.17600E-06,-69.22110490E-03,-108.54274780E-03
+918.19200E-06,-144.59798485E-03,-108.54274780E-03
+918.20800E-06,-144.59798485E-03,-108.54274780E-03
+918.22400E-06,-139.57285561E-03,-108.54274780E-03
+918.24000E-06,-64.19597566E-03,-108.54274780E-03
+918.25600E-06,-69.22110490E-03,-108.54274780E-03
+918.27200E-06,-139.57285561E-03,-108.54274780E-03
+918.28800E-06,-64.19597566E-03,-108.54274780E-03
+918.30400E-06,-69.22110490E-03,-108.54274780E-03
+918.32000E-06,-139.57285561E-03,-108.54274780E-03
+918.33600E-06,-64.19597566E-03,-108.54274780E-03
+918.35200E-06,-69.22110490E-03,-108.54274780E-03
+918.36800E-06,-144.59798485E-03,-108.54274780E-03
+918.38400E-06,-144.59798485E-03,-108.54274780E-03
+918.40000E-06,-139.57285561E-03,-108.02734842E-03
+918.41600E-06,-64.19597566E-03,-66.79554883E-03
+918.43200E-06,-64.19597566E-03,-30.71772796E-03
+918.44800E-06,-64.19597566E-03,-71.94952755E-03
+918.46400E-06,-64.19597566E-03,-108.54274780E-03
+918.48000E-06,-64.19597566E-03,-108.54274780E-03
+918.49600E-06,-64.19597566E-03,-101.84257848E-03
+918.51200E-06,-64.19597566E-03,-60.61077890E-03
+918.52800E-06,-69.22110491E-03,-36.90249790E-03
+918.54400E-06,-139.57285561E-03,-78.13429748E-03
+918.56000E-06,-64.19597566E-03,-97.71939852E-03
+918.57600E-06,-69.22110491E-03,-56.48759894E-03
+918.59200E-06,-139.57285561E-03,-28.14073861E-03
+918.60800E-06,-64.19597566E-03,-28.14073861E-03
+918.62400E-06,-64.19597566E-03,-43.08726784E-03
+918.64000E-06,-69.22110491E-03,-84.31906742E-03
+918.65600E-06,-144.59798485E-03,-91.53462858E-03
+918.67200E-06,-139.57285560E-03,-50.30282900E-03
+918.68800E-06,-64.19597566E-03,-28.14073861E-03
+918.70400E-06,-64.19597566E-03,-28.14073861E-03
+918.72000E-06,-69.22110491E-03,-49.27203778E-03
+918.73600E-06,-144.59798485E-03,-90.50383736E-03
+918.75200E-06,-139.57285560E-03,-108.54274780E-03
+918.76800E-06,-64.19597566E-03,-108.54274780E-03
+918.78400E-06,-69.22110491E-03,-83.28826867E-03
+918.80000E-06,-139.57285560E-03,-42.05646908E-03
+918.81600E-06,-64.19597566E-03,-55.45680772E-03
+918.83200E-06,-64.19597566E-03,-96.68860730E-03
+918.84800E-06,-59.17084641E-03,-108.54274780E-03
+918.86400E-06,+11.18090428E-03,-108.54274780E-03
+918.88000E-06,-64.19597566E-03,-108.54274780E-03
+918.89600E-06,+131.78406502E-03,-108.54274780E-03
+918.91200E-06,+3.13178393369E+00,-108.54274780E-03
+918.92800E-06,+4.00615571749E+00,-108.54274780E-03
+918.94400E-06,+3.53881905010E+00,-108.54274780E-03
+918.96000E-06,+3.30263815178E+00,-108.54274780E-03
+918.97600E-06,+3.16193465040E+00,-108.54274780E-03
+918.99200E-06,+3.30766328103E+00,-108.54274780E-03
+919.00800E-06,+3.23228640109E+00,-108.54274780E-03
+919.02400E-06,+3.23228640109E+00,-108.54274780E-03
+919.04000E-06,+3.23731153034E+00,-108.54274780E-03
+919.05600E-06,+3.30766328103E+00,-108.54274780E-03
+919.07200E-06,+3.23228640109E+00,-108.54274780E-03
+919.08800E-06,+3.22726127184E+00,-108.54274780E-03
+919.10400E-06,+3.15690952115E+00,-108.54274780E-03
+919.12000E-06,+3.23731153034E+00,-101.84257848E-03
+919.13600E-06,+3.30766328103E+00,-60.61077889E-03
+919.15200E-06,+3.23228640109E+00,-36.90249790E-03
+919.16800E-06,+3.23731153034E+00,-78.13429749E-03
+919.18400E-06,+3.31268841028E+00,-97.71939852E-03
+919.20000E-06,+3.31268841028E+00,-56.48759893E-03
+919.21600E-06,+3.30766328103E+00,-28.14073861E-03
+919.23200E-06,+3.23228640109E+00,-28.14073861E-03
+919.24800E-06,+3.23228640109E+00,-43.08726784E-03
+919.26400E-06,+3.23731153035E+00,-84.31906743E-03
+919.28000E-06,+3.31268841028E+00,-108.54274780E-03
+919.29600E-06,+3.30766328103E+00,-108.54274780E-03
+919.31200E-06,+3.23731153035E+00,-108.54274780E-03
+919.32800E-06,+3.30766328103E+00,-108.54274780E-03
+919.34400E-06,+3.23228640109E+00,-108.54274780E-03
+919.36000E-06,+3.23228640109E+00,-108.54274780E-03
+919.37600E-06,+3.23731153035E+00,-108.54274780E-03
+919.39200E-06,+3.30766328103E+00,-108.54274780E-03
+919.40800E-06,+3.23228640109E+00,-108.54274780E-03
+919.42400E-06,+3.23228640109E+00,-108.54274780E-03
+919.44000E-06,+3.23228640109E+00,-108.54274780E-03
+919.45600E-06,+3.23228640109E+00,-108.54274780E-03
+919.47200E-06,+3.23228640109E+00,-108.54274780E-03
+919.48800E-06,+3.23731153035E+00,-108.54274780E-03
+919.50400E-06,+3.30766328103E+00,-77.10349873E-03
+919.52000E-06,+3.23228640109E+00,-35.87169914E-03
+919.53600E-06,+3.23731153035E+00,-28.14073861E-03
+919.55200E-06,+3.31268841028E+00,-28.14073861E-03
+919.56800E-06,+3.30766328103E+00,-28.14073861E-03
+919.58400E-06,+3.23731153035E+00,-28.14073861E-03
+919.60000E-06,+3.30766328103E+00,-65.76475762E-03
+919.61600E-06,+3.23228640109E+00,-106.99655720E-03
+919.63200E-06,+3.23228640109E+00,-108.54274780E-03
+919.64800E-06,+3.23228640109E+00,-108.02734841E-03
+919.66400E-06,+3.23228640109E+00,-66.79554883E-03
+919.68000E-06,+3.23731153035E+00,-30.71772797E-03
+919.69600E-06,+3.30766328103E+00,-71.94952755E-03
+919.71200E-06,+3.23228640109E+00,-103.90416845E-03
+919.72800E-06,+3.23731153035E+00,-62.67236887E-03
+919.74400E-06,+3.31268841028E+00,-34.84090793E-03
+919.76000E-06,+3.31268841028E+00,-76.07270751E-03
+919.77600E-06,+3.30766328102E+00,-108.54274780E-03
+919.79200E-06,+3.23731153035E+00,-108.54274780E-03
+919.80800E-06,+3.31268841028E+00,-108.54274780E-03
+919.82400E-06,+3.31268841028E+00,-108.54274780E-03
+919.84000E-06,+3.31268841028E+00,-95.65780854E-03
+919.85600E-06,+3.30766328102E+00,-54.42600895E-03
+919.87200E-06,+3.23228640109E+00,-28.14073861E-03
+919.88800E-06,+3.23228640109E+00,-28.14073861E-03
+919.90400E-06,+3.23228640109E+00,-45.14885783E-03
+919.92000E-06,+3.23228640109E+00,-86.38065741E-03
+919.93600E-06,+3.23228640109E+00,-89.47303860E-03
+919.95200E-06,+3.23228640109E+00,-48.24123901E-03
+919.96800E-06,+3.23228640109E+00,-28.14073861E-03
+919.98400E-06,+3.23731153035E+00,-28.14073861E-03
+920.00000E-06,+3.30766328102E+00,-51.33362776E-03
+920.01600E-06,+3.23731153035E+00,-92.56542735E-03
+920.03200E-06,+3.31268841028E+00,-108.54274780E-03
+920.04800E-06,+3.31268841028E+00,-108.54274780E-03
+920.06400E-06,+3.30766328102E+00,-81.22667868E-03
+920.08000E-06,+3.23731153035E+00,-39.99487910E-03
+920.09600E-06,+3.30766328102E+00,-57.51839770E-03
+920.11200E-06,+3.23731153035E+00,-98.75019729E-03
+920.12800E-06,+3.30766328102E+00,-108.54274780E-03
+920.14400E-06,+3.23731153036E+00,-108.54274780E-03
+920.16000E-06,+3.30766328102E+00,-108.54274780E-03
+920.17600E-06,+3.23228640109E+00,-108.54274780E-03
+920.19200E-06,+3.23228640109E+00,-108.54274780E-03
+920.20800E-06,+3.23228640109E+00,-108.54274780E-03
+920.22400E-06,+3.23228640109E+00,-70.91872878E-03
+920.24000E-06,+3.23731153036E+00,-29.68692920E-03
+920.25600E-06,+3.31268841028E+00,-28.14073861E-03
+920.27200E-06,+3.31268841028E+00,-28.65613799E-03
+920.28800E-06,+3.31268841028E+00,-69.88793758E-03
+920.30400E-06,+3.31268841028E+00,-108.54274780E-03
+920.32000E-06,+3.30766328102E+00,-108.54274780E-03
+920.33600E-06,+3.23228640109E+00,-108.54274780E-03
+920.35200E-06,+3.23228640109E+00,-108.54274780E-03
+920.36800E-06,+3.23228640109E+00,-108.54274780E-03
+920.38400E-06,+3.23228640109E+00,-108.54274780E-03
+920.40000E-06,+3.23731153036E+00,-99.78098849E-03
+920.41600E-06,+3.31268841028E+00,-58.54918891E-03
+920.43200E-06,+3.30766328102E+00,-28.14073861E-03
+920.44800E-06,+3.23228640109E+00,-28.14073861E-03
+920.46400E-06,+3.23228640109E+00,-28.14073861E-03
+920.48000E-06,+3.23731153036E+00,-28.14073861E-03
+920.49600E-06,+3.31268841028E+00,-43.08726785E-03
+920.51200E-06,+3.30766328102E+00,-84.31906743E-03
+920.52800E-06,+3.23731153036E+00,-108.54274780E-03
+920.54400E-06,+3.30766328102E+00,-108.54274780E-03
+920.56000E-06,+3.23731153036E+00,-89.47303859E-03
+920.57600E-06,+3.30766328102E+00,-48.24123901E-03
+920.59200E-06,+3.23228640109E+00,-28.14073861E-03
+920.60800E-06,+3.23731153036E+00,-28.14073861E-03
+920.62400E-06,+3.30766328101E+00,-28.14073861E-03
+920.64000E-06,+3.23228640109E+00,-28.14073861E-03
+920.65600E-06,+3.23228640109E+00,-53.39521775E-03
+920.67200E-06,+3.23228640109E+00,-94.62701733E-03
+920.68800E-06,+3.23228640109E+00,-108.54274780E-03
+920.70400E-06,+3.23731153036E+00,-108.54274780E-03
+920.72000E-06,+3.31268841028E+00,-108.54274780E-03
+920.73600E-06,+3.31268841028E+00,-108.54274780E-03
+920.75200E-06,+3.30766328101E+00,-77.10349872E-03
+920.76800E-06,+3.23731153036E+00,-35.87169913E-03
+920.78400E-06,+3.30766328101E+00,-61.64157766E-03
+920.80000E-06,+3.23731153036E+00,-102.87337725E-03
+920.81600E-06,+3.31268841028E+00,-108.54274780E-03
+920.83200E-06,+3.30766328101E+00,-108.54274780E-03
+920.84800E-06,+3.23731153036E+00,-70.91872878E-03
+920.86400E-06,+3.30766328101E+00,-29.68692920E-03
+920.88000E-06,+3.23228640109E+00,-28.14073861E-03
+920.89600E-06,+3.23228640109E+00,-28.65613800E-03
+920.91200E-06,+3.23228640109E+00,-69.88793758E-03
+920.92800E-06,+3.23228640109E+00,-108.54274780E-03
+920.94400E-06,+3.23228640109E+00,-108.54274780E-03
+920.96000E-06,+3.23731153036E+00,-108.54274780E-03
+920.97600E-06,+3.30766328101E+00,-108.54274780E-03
+920.99200E-06,+3.23731153036E+00,-101.84257847E-03
+921.00800E-06,+3.31268841028E+00,-60.61077888E-03
+921.02400E-06,+3.30766328101E+00,-28.14073861E-03
+921.04000E-06,+3.23228640109E+00,-28.14073861E-03
+921.05600E-06,+3.23731153037E+00,-28.14073861E-03
+921.07200E-06,+3.31268841028E+00,-28.14073861E-03
+921.08800E-06,+3.31268841028E+00,-28.14073861E-03
+921.10400E-06,+3.30766328101E+00,-28.14073861E-03
+921.12000E-06,+3.23228640109E+00,-43.08726785E-03
+921.13600E-06,+3.23228640109E+00,-84.31906744E-03
+921.15200E-06,+3.23228640109E+00,-91.53462857E-03
+921.16800E-06,+3.23228640109E+00,-50.30282899E-03
+921.18400E-06,+3.23228640109E+00,-47.21044781E-03
+921.20000E-06,+3.23228640109E+00,-88.44224740E-03
+921.21600E-06,+3.23731153037E+00,-108.54274780E-03
+921.23200E-06,+3.31268841028E+00,-108.54274780E-03
+921.24800E-06,+3.31268841028E+00,-85.34985863E-03
+921.26400E-06,+3.30766328101E+00,-44.11805905E-03
+921.28000E-06,+3.23228640109E+00,-53.39521775E-03
+921.29600E-06,+3.23228640109E+00,-94.62701733E-03
+921.31200E-06,+3.23228640109E+00,-108.54274780E-03
+921.32800E-06,+3.23228640109E+00,-108.54274780E-03
+921.34400E-06,+3.23228640109E+00,-108.54274780E-03
+921.36000E-06,+3.23228640109E+00,-108.54274780E-03
+921.37600E-06,+3.23228640109E+00,-108.54274780E-03
+921.39200E-06,+3.23228640109E+00,-108.54274780E-03
+921.40800E-06,+3.23731153037E+00,-108.54274780E-03
+921.42400E-06,+3.30766328101E+00,-108.54274780E-03
+921.44000E-06,+3.23228640109E+00,-108.54274780E-03
+921.45600E-06,+3.23228640109E+00,-108.54274780E-03
+921.47200E-06,+3.23228640109E+00,-70.91872878E-03
+921.48800E-06,+3.23731153037E+00,-29.68692919E-03
+921.50400E-06,+3.31268841028E+00,-28.14073861E-03
+921.52000E-06,+3.31268841028E+00,-28.65613800E-03
+921.53600E-06,+3.30766328100E+00,-69.88793758E-03
+921.55200E-06,+3.23228640109E+00,+2.26779525E-03
+921.56800E-06,+3.23228640109E+00,+1.77523517737E+00
+921.58400E-06,+3.23228640109E+00,+3.34410506798E+00
+921.60000E-06,+3.23228640109E+00,+3.30287326840E+00
+921.61600E-06,+3.23228640109E+00,+3.26834163815E+00
+921.63200E-06,+3.23228640109E+00,+3.26834163815E+00
+921.64800E-06,+3.23731153037E+00,+3.26834163815E+00
+921.66400E-06,+3.30766328100E+00,+3.26834163815E+00
+921.68000E-06,+3.23731153037E+00,+3.26834163815E+00
+921.69600E-06,+3.30766328100E+00,+3.26834163815E+00
